% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=693940, Wed Mar  4 12:50:13 2026
1 6 -0.02921616452392057 -0.008195137593532433 0.15646059081622646 0.19032480668909127 0.8902612771297899 1.0076264317752397 1.09184423450927
2 12 -0.02921616452392057 -0.008195137593532433 0.15646059081622646 0.19032480668909127 0.8902612771297899 1.0076264317752397 1.09184423450927
3 18 -0.02921616452392057 -0.008195137593532433 0.15646059081622646 0.19032480668909127 0.8902612771297899 1.0076264317752397 1.09184423450927
4 24 -0.12617921548695077 -0.10628506826253792 0.07318968950326596 0.11312046153412106 0.9230469463017786 0.9765873344440522 1.0928227272190227
5 30 -0.12617921548695077 -0.10628506826253792 0.07318968950326596 0.11312046153412106 0.9230469463017786 0.9765873344440522 1.0928227272190227
6 36 -0.12617921548695077 -0.10628506826253792 0.07318968950326596 0.11312046153412106 0.9230469463017786 0.9765873344440522 1.0928227272190227
7 42 -0.21950695112550633 -0.16855201371907655 0.2338602105405937 0.31704268122072066 0.7884257991598322 0.9926325724283241 1.1802818880985626
8 48 -0.21950695112550633 -0.16855201371907655 0.2338602105405937 0.31704268122072066 0.7884257991598322 0.9926325724283241 1.1802818880985626
9 54 -0.21950695112550633 -0.16855201371907655 0.2338602105405937 0.31704268122072066 0.7884257991598322 0.9926325724283241 1.1802818880985626
10 60 -0.31986333473808665 -0.2648267986363185 0.17978707931642784 0.27295516919890844 0.7908698093756131 0.9495668974959695 1.2136093489249578
11 66 -0.31986333473808665 -0.2648267986363185 0.17978707931642784 0.27295516919890844 0.7908698093756131 0.9495668974959695 1.2136093489249578
12 72 -0.31986333473808665 -0.2648267986363185 0.17978707931642784 0.27295516919890844 0.7908698093756131 0.9495668974959695 1.2136093489249578
13 78 -0.3869672928150558 -0.29872869647634054 0.1913590311935507 0.2664830107447992 0.7386498740380496 0.9839944431173481 1.219078053078536
14 84 -0.3869672928150558 -0.29872869647634054 0.1913590311935507 0.2664830107447992 0.7386498740380496 0.9839944431173481 1.219078053078536
15 90 -0.3869672928150558 -0.29872869647634054 0.1913590311935507 0.2664830107447992 0.7386498740380496 0.9839944431173481 1.219078053078536
16 96 -0.40401174773166926 -0.3488683381703239 0.26511179976414456 0.41462843618095535 0.7110042389516166 0.9036808468253775 1.295312278670206
17 102 -0.40401174773166926 -0.3488683381703239 0.26511179976414456 0.41462843618095535 0.7110042389516166 0.9036808468253775 1.295312278670206
18 108 -0.40401174773166926 -0.3488683381703239 0.26511179976414456 0.41462843618095535 0.7110042389516166 0.9036808468253775 1.295312278670206
19 114 -0.1678202934502228 -0.1316058015794316 0.2699319998484144 0.36756344178690525 0.7773205752303709 0.9912986717726096 1.1887386872922852
20 120 -0.1678202934502228 -0.1316058015794316 0.2699319998484144 0.36756344178690525 0.7773205752303709 0.9912986717726096 1.1887386872922852
21 126 -0.1678202934502228 -0.1316058015794316 0.2699319998484144 0.36756344178690525 0.7773205752303709 0.9912986717726096 1.1887386872922852
22 132 -0.36577600579918146 -0.313971513102714 0.2763576806503716 0.42132958587159924 0.7172144887621358 0.9183192749521245 1.281519834556248
23 138 -0.36577600579918146 -0.313971513102714 0.2763576806503716 0.42132958587159924 0.7172144887621358 0.9183192749521245 1.281519834556248
24 144 -0.36577600579918146 -0.313971513102714 0.2763576806503716 0.42132958587159924 0.7172144887621358 0.9183192749521245 1.281519834556248
25 150 -0.23623145057890318 -0.17892754639710245 0.20697489549871476 0.27830513861551975 0.7989971565310843 0.9965327044656791 1.1698402082274153
26 156 -0.23623145057890318 -0.17892754639710245 0.20697489549871476 0.27830513861551975 0.7989971565310843 0.9965327044656791 1.1698402082274153
27 162 -0.23623145057890318 -0.17892754639710245 0.20697489549871476 0.27830513861551975 0.7989971565310843 0.9965327044656791 1.1698402082274153
28 168 -0.0019174632829914232 0.052954508241993756 0.36688038575415605 0.41665037339989164 0.7274439516793868 1.0007864338579517 1.2121269780724138
29 174 -0.0019174632829914232 0.052954508241993756 0.36688038575415605 0.41665037339989164 0.7274439516793868 1.0007864338579517 1.2121269780724138
30 180 -0.0019174632829914232 0.052954508241993756 0.36688038575415605 0.41665037339989164 0.7274439516793868 1.0007864338579517 1.2121269780724138
31 186 -0.06823482055180526 -0.045562107207083605 0.12680823030163954 0.16159229612649229 0.9031714832083845 1.007951163816182 1.0808865450549245
32 192 -0.06823482055180526 -0.045562107207083605 0.12680823030163954 0.16159229612649229 0.9031714832083845 1.007951163816182 1.0808865450549245
33 198 -0.06823482055180526 -0.045562107207083605 0.12680823030163954 0.16159229612649229 0.9031714832083845 1.007951163816182 1.0808865450549245
34 204 -0.2322160540912442 -0.2024591473013487 -0.09094506225262931 -0.08353060735961834 0.8381833534279385 1.0309967567276646 1.1110780142066226
35 210 -0.2322160540912442 -0.2024591473013487 -0.09094506225262931 -0.08353060735961834 0.8381833534279385 1.0309967567276646 1.1110780142066226
36 216 -0.2322160540912442 -0.2024591473013487 -0.09094506225262931 -0.08353060735961834 0.8381833534279385 1.0309967567276646 1.1110780142066226
37 222 -0.26298150230330003 -0.25037636454951695 -0.18592740429250043 -0.1770495552939447 0.7503236053561874 1.0811994849149584 1.1260649009115422
38 228 -0.26298150230330003 -0.25037636454951695 -0.18592740429250043 -0.1770495552939447 0.7503236053561874 1.0811994849149584 1.1260649009115422
39 234 -0.26298150230330003 -0.25037636454951695 -0.18592740429250043 -0.1770495552939447 0.7503236053561874 1.0811994849149584 1.1260649009115422
40 240 -0.37971586092676685 -0.37645883169148725 -0.3472029069204807 -0.34070796123209146 0.5244232957217302 1.157365999577515 1.1770659072143317
41 246 -0.37971586092676685 -0.37645883169148725 -0.3472029069204807 -0.34070796123209146 0.5244232957217302 1.157365999577515 1.1770659072143317
42 252 -0.37971586092676685 -0.37645883169148725 -0.3472029069204807 -0.34070796123209146 0.5244232957217302 1.157365999577515 1.1770659072143317
43 258 -0.6323609337626238 -0.5656591753227413 -0.1337374398033125 -0.05646528640338533 0.49416297881577065 1.0241375751273794 1.3065011203899275
44 264 -0.6323609337626238 -0.5656591753227413 -0.1337374398033125 -0.05646528640338533 0.49416297881577065 1.0241375751273794 1.3065011203899275
45 270 -0.6323609337626238 -0.5656591753227413 -0.1337374398033125 -0.05646528640338533 0.49416297881577065 1.0241375751273794 1.3065011203899275
46 276 -0.5218438174290116 -0.43961138703008523 -0.18101684271599255 -0.1770510916768881 0.607930495746503 1.052758814004949 1.2337420280902747
47 282 -0.5218438174290116 -0.43961138703008523 -0.18101684271599255 -0.1770510916768881 0.607930495746503 1.052758814004949 1.2337420280902747
48 288 -0.5218438174290116 -0.43961138703008523 -0.18101684271599255 -0.1770510916768881 0.607930495746503 1.052758814004949 1.2337420280902747
49 294 -0.309367956756043 -0.2995890518183477 -0.05544645300057115 0.016155508334325774 0.7727450428684159 0.9919634187394074 1.1911648393925656
50 300 -0.309367956756043 -0.2995890518183477 -0.05544645300057115 0.016155508334325774 0.7727450428684159 0.9919634187394074 1.1911648393925656
