% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=693940, Wed Mar  4 12:50:13 2026, <python>{}</python>
1 6 0.19425016485238988 1.0000333338888951 0.9610141096682402 9.6101410966824019e-01 11.444567766272105 18.212884179854232 12.12418059178853 3.2060140673011666 nan 0.8   
2 12 0.16390304666219177 1.305348205591576 0.9610141096682402 1.4343374993113918e+00 5.114169650589114 9.852236083212098 5.073390633828815 2.964536120530419 nan 1.7   
3 18 0.13413070385950504 1.4830507760005287 0.9610141096682402 1.0387774475993492e+00 20.613337114309314 38.264107134987746 32.78487642679765 3.071458533765996 nan 2.6   
4 24 0.12919415008391089 1.6263836359646733 0.9571302509054769 9.5713025090547688e-01 1.8812912741300587 3.9412285228234554 0.938328952340899 0.9593645668185092 nan 3.6   
5 30 0.1259451890281775 1.7639161725030519 0.9571302509054769 1.0323977384725584e+00 1.2350268816737366 2.3029166789852358 0.37529041012881237 1.066887810919053 nan 4.5   
6 36 0.14294248158806863 1.8420727964087806 0.9571302509054769 1.0020179835579075e+00 2.49078345704232 2.5414591732365945 1.1023726068094266 1.3944036863258464 nan 5.4   
7 42 0.12903909339307404 2.4465243994321204 0.9571302509054769 9.9366048980047184e-01 2.052968444320135 6.275382205890517 3.4674549644114245 0.9968733127126762 nan 6.2   
8 48 0.12576356497307484 2.759279206477116 0.9571302509054769 1.0173672576450083e+00 1.2940826512925012 2.130115254383901 0.3058589657847215 1.0582227944101248 nan 7.1   
9 54 0.12857344568211715 2.6773044010573246 0.9571302509054769 9.8123887930419995e-01 1.4017815391332342 2.1138333522146566 0.8816874784365039 1.0258768988881068 nan 8.0   
10 60 0.10436010558317252 3.1256701900152892 0.9571302509054769 9.6411628207195377e-01 1.4390081251391154 2.927645451443819 1.9526619286919413 0.9718881673629711 nan 8.9   
11 66 0.09240061027497033 3.788623658720141 0.9571302509054769 1.0549557998328820e+00 1.1756805395335064 1.9118723606201833 0.11279958427302428 1.091279880162763 nan 9.7   
12 72 0.07817342448871234 4.605941898920965 0.9571302509054769 1.0271685873857435e+00 1.157728659904723 1.7375254599785188 0.1350955748970173 1.0378630306551453 nan 10.6   
13 78 0.08098086670293948 4.935099641605963 0.9571302509054769 9.5952485806520604e-01 1.262724121567478 1.7153997214735959 0.3504286358189409 0.9640761714464502 nan 11.4   
14 84 0.08604008671385982 5.170225354703871 0.9571302509054769 9.6442667135042393e-01 0.9797953475603373 1.1004908893631822 0.07515848236540612 0.9724779926878921 nan 12.3   
15 90 0.08403822115713856 5.747440841816538 0.9571302509054769 9.6381370772037778e-01 0.9795034181516632 1.1830781678860098 0.08999123174075951 0.9688355035843633 nan 13.2   
16 96 0.08107147752214193 6.857931973121747 0.9571302509054769 9.6062316557044980e-01 0.9692946362276847 1.182739007424306 0.09865305087506115 0.9617462267468437 nan 14.1   
17 102 0.06782265036866733 9.094111714593415 0.9571302509054769 9.6028089239019065e-01 0.9762194723794593 1.074679392493313 0.02474848843777122 0.9617727671118205 nan 15.0   
18 108 0.05833617877228257 9.787752624556424 0.9571302509054769 9.6047419023139402e-01 0.9827528881850234 1.0919325011546306 0.03532025467219724 0.9691234239818377 nan 15.9   
19 114 0.05190623126000298 11.526718622343537 0.9571302509054769 9.6277416703776997e-01 0.9877997456917275 1.002411360258554 0.024120299701651193 0.964799279227419 nan 16.8   
20 120 0.04305625118378272 11.836025926808759 0.9571302509054769 9.6243094698594356e-01 0.9771872705951317 1.0024798896651776 0.018122329563081574 0.969568519453019 nan 17.8   
21 126 0.04111084268991661 14.385724073114242 0.9571302509054769 9.6237064644975157e-01 0.9690512501164578 0.9778708494583246 0.009516808628562079 0.9627903667300008 nan 18.7   
22 132 0.03913470710730317 15.120872946751286 0.9571302509054769 9.5997770053474041e-01 0.9635781981174358 0.9697894559642618 0.0032725855053467034 0.962567649988019 nan 19.6   
23 138 0.048011755635171904 18.32914372344209 0.9571302509054769 9.5920018493117143e-01 0.9608976861250006 0.9709820865483628 0.002304684847919347 0.9596739885947292 nan 20.5   
24 144 0.06113616912474226 16.49432735569268 0.9571302509054769 9.5791049963489505e-01 0.9598709709032397 0.97055991709008 0.007612039290651573 0.9583654630913029 nan 21.4   
