% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sigma_vec.scaling*sqrt(diag(C))", seed=641099, Wed Mar  4 14:27:41 2026, <python>{}</python>
1 6 0.20229101223662393 0 0 0.1803604097254513 0.20294701176915939 0.22826797072927657
2 12 0.1959606111359869 0 0 0.16373703919271834 0.18693038312158516 0.22281203363994365
3 18 0.18623213291300406 0 0 0.13970290160766702 0.1869657222234637 0.20572114376795217
4 24 0.20562300155844251 0 0 0.13461081530618343 0.2373058396008357 0.24859965963587147
5 30 0.2513892539933028 0 0 0.15758216689685295 0.33538115379405664 0.3429237978001215
6 36 0.2740401405936116 0 0 0.16548577366231768 0.38235341140023343 0.35759276983003013
7 42 0.2942753932261297 0 0 0.16131442082846514 0.4285523170163118 0.36103607508687463
8 48 0.2677874099336238 0 0 0.12034003099122757 0.3842776194079054 0.32556840612513094
9 54 0.2566445095046966 0 0 0.09360597402736795 0.3643065022465413 0.34690665881468513
10 60 0.19921730528868847 0 0 0.06269561571930253 0.27952692678491353 0.2697666632178089
11 66 0.18390621148161745 0 0 0.05097421540828285 0.27055499252611753 0.24797444530740256
12 72 0.15250798240812505 0 0 0.03624948600833805 0.21333504856527108 0.20550731271784445
13 78 0.13582773969235934 0 0 0.03163129046192038 0.1974792796976551 0.16986890045361164
14 84 0.13214959951519245 0 0 0.028675212296470184 0.2005407561561159 0.1730568073125117
15 90 0.1424041320499817 0 0 0.026996484630482376 0.20993941696713547 0.18477606187440682
16 96 0.13003016766605863 0 0 0.021740056660558664 0.1899460564809029 0.18602629111727187
17 102 0.12066515553113072 0 0 0.01797864875020391 0.18216134948262272 0.17056801212272266
18 108 0.10555976279446927 0 0 0.013691051154143567 0.14802380887259378 0.1437212365790481
19 114 0.10455270911372273 0 0 0.011867242730069514 0.14087850652616996 0.15858143410328254
20 120 0.10173798778981442 0 0 0.010641918644014326 0.13747020418810965 0.1564103433240085
21 126 0.11341620013173753 0 0 0.010882656119537544 0.1845567610411603 0.19562094228803065
22 132 0.09407598167243833 0 0 0.007830822912918966 0.15029220865042633 0.15661665058068674
23 138 0.10304345162370566 0 0 0.00768657942205389 0.17073796182793693 0.20732759219400765
24 144 0.10071252997728476 0 0 0.006533161926789674 0.1613390911865224 0.19784027960247635
25 150 0.09412219808070658 0 0 0.005786377010289769 0.1435118454179754 0.187620012595221
26 156 0.08046233228192963 0 0 0.004529021310650841 0.11368801211020096 0.14272809531039257
27 162 0.06560243415963642 0 0 0.0032837385517478575 0.08808427806934033 0.11105235121686098
28 168 0.05479023179387719 0 0 0.0026077214137487756 0.07051948606621619 0.08623861696986221
29 174 0.04612074272895579 0 0 0.0019395668133371357 0.05671260912994347 0.067188191869244
30 180 0.04859059613792821 0 0 0.0018505275515913902 0.057302707245512625 0.07509477394244087
31 186 0.04801160036688759 0 0 0.0016922444031359023 0.05148154239512108 0.07211241467604515
32 192 0.06409468189359953 0 0 0.002139903554457544 0.07027752561746242 0.11858440445418492
33 198 0.06660636827862353 0 0 0.002140440945200039 0.0649383197291939 0.11419051285213459
34 204 0.058220709591951546 0 0 0.0018198118530982417 0.055331130077218064 0.0902302656727184
35 210 0.05006747568537877 0 0 0.0013164032829802933 0.04763981124781171 0.07409509194425011
36 216 0.040827370268992844 0 0 0.0009166775778145844 0.03815859872634174 0.05943574288231995
37 222 0.036288854375709965 0 0 0.0007569386477639504 0.03344624278088747 0.046769023191274156
38 228 0.029911094416498203 0 0 0.0006004635684946242 0.02490236817885574 0.032633240735265585
39 234 0.02841835282457621 0 0 0.0005573582194506086 0.02236625122622959 0.030427774312262096
40 240 0.027489129317925357 0 0 0.0005149276555278098 0.020753839790311545 0.028689971234453288
41 246 0.020918340943612387 0 0 0.0003726576321946669 0.014646267084768985 0.020095755172051418
42 252 0.01810840915387109 0 0 0.00030502208527305593 0.011954122059834486 0.016839133366145714
43 258 0.016491494849318857 0 0 0.00028305802346028876 0.010591204678572197 0.014085400659385789
44 264 0.014062985026323927 0 0 0.00023745320302905528 0.008499120524052146 0.01069539086644002
45 270 0.01120732625561321 0 0 0.00016862724074045377 0.0061437198632401935 0.008545663216753584
46 276 0.009868079303025284 0 0 0.00014299135337182385 0.005115533944053004 0.007030458739440097
47 282 0.007893656345383436 0 0 0.00011153680746801835 0.003996320795223768 0.005221449929793714
48 288 0.007193798539769132 0 0 9.865123584706164e-05 0.0036375768103700827 0.004095841893371299
49 294 0.009440727834450323 0 0 0.00011746743904640373 0.005492065756929873 0.005026209839114386
50 300 0.007873241281438143 0 0 9.318672301524766e-05 0.004276293125379811 0.0037753091434718574
51 306 0.009322433582981108 0 0 9.612724674306565e-05 0.005287243914496849 0.004460325097502187
52 312 0.00936294474482866 0 0 9.061510652013923e-05 0.005434109182769376 0.003897063431546343
53 318 0.008003414394604587 0 0 7.572836965192752e-05 0.004519352290874191 0.002995594640748316
54 324 0.008684656511521121 0 0 7.173295986145618e-05 0.005718382405022821 0.0029498997508057667
55 330 0.008007427368239155 0 0 5.97706813504283e-05 0.0052473867794386245 0.0025636020879110308
56 336 0.009165254338048354 0 0 6.549253492674704e-05 0.007404018357230506 0.002566535618166778
57 342 0.007272803741759006 0 0 4.328176365181894e-05 0.006136379879814372 0.0019711301875325773
58 348 0.0059906115201962115 0 0 3.1410469662319695e-05 0.005062353250680993 0.0015748713675416213
59 354 0.004657894647029852 0 0 2.398808313734832e-05 0.0036901040656230747 0.0011061024576364982
60 360 0.005093856040186656 0 0 2.945586501573561e-05 0.0038302203828617237 0.0011107381625985947
61 366 0.004130124290710193 0 0 2.2739869733425918e-05 0.0030511994894907722 0.0008516406840663629
62 372 0.004797577371680068 0 0 2.4730678777662884e-05 0.0045729963626248435 0.0009947722194602274
63 378 0.005931673843670345 0 0 3.750036070577379e-05 0.006537781631187972 0.0011521876800249617
64 384 0.005740349749881728 0 0 3.3378269086909145e-05 0.005915649795413381 0.0011017013960473707
65 390 0.005385802653648624 0 0 3.110049016459911e-05 0.00560859876691991 0.0010432864738976675
66 396 0.005434826664317745 0 0 3.377351005843986e-05 0.006117186583179225 0.0010045476029139492
67 402 0.00672754223799425 0 0 4.552027959919301e-05 0.009010048831535628 0.001269925633670383
68 408 0.008180755128254854 0 0 6.385929889318734e-05 0.012370274087869816 0.0013740561571356765
69 414 0.008670141586715427 0 0 7.027757569199397e-05 0.013725140094012642 0.0012854046379445457
70 420 0.00931366107004091 0 0 8.002861770655678e-05 0.016144941121598144 0.0012779194478853987
71 426 0.009337341241325965 0 0 7.728479479010093e-05 0.015512740617206661 0.001269814426696816
72 432 0.007465120093619377 0 0 5.4209571427706824e-05 0.010761313777108872 0.0009595908239666321
73 438 0.008473926558730192 0 0 7.256242143593552e-05 0.014785991866082305 0.0009518940941873216
74 444 0.009666595575172235 0 0 8.595952442661105e-05 0.01822846361603478 0.001074954034975925
75 450 0.011091844835424094 0 0 0.0001078131919566379 0.022837764168167123 0.0012338865846936071
76 456 0.014554586973854726 0 0 0.00018137878910780048 0.03851800844780285 0.0015531954950024022
77 462 0.014390152212898676 0 0 0.00016074882695228378 0.03447910353581448 0.0014418145409948917
78 468 0.014436264906674318 0 0 0.00015001328134252832 0.03181400128779682 0.0014451780745851782
79 474 0.0125684317373766 0 0 0.00012094699851516205 0.025427422229721525 0.0011612870055778466
80 480 0.012558396908568695 0 0 0.0001242877857420259 0.026563903093912468 0.0010351217793317044
81 486 0.013740311868003717 0 0 0.00013235275658214768 0.02862109050718579 0.0009627373724850863
82 492 0.012162402505145883 0 0 0.00010131849718012725 0.02189702979345295 0.0007843868212747295
83 498 0.014238161257140385 0 0 0.0001169027662091132 0.02559754798461167 0.0009726567720554824
